Date,PdDistrict,X,Y
1/1/13,MISSION,-122.4191685,37.76026062
1/1/13,NORTHERN,-122.42895,37.76750273
1/1/13,MISSION,-122.4092349,37.7535805
1/1/13,BAYVIEW,-122.3943726,37.76076949
1/2/13,BAYVIEW,-122.3936485,37.72802208
1/1/13,TARAVAL,-122.4196092,37.75856464
1/2/13,BAYVIEW,-122.3946362,37.72472734
1/2/13,BAYVIEW,-122.3999115,37.75724218
1/2/13,BAYVIEW,-122.3970665,37.75760471
1/2/13,BAYVIEW,-122.3874836,37.71790672
1/3/13,BAYVIEW,-122.4044109,37.74425713
1/1/13,TARAVAL,-122.4779259,37.75420977
1/2/13,TARAVAL,-122.4529477,37.71898988
1/3/13,RICHMOND,-122.4605245,37.78121866
1/2/13,RICHMOND,-122.4387764,37.78827859
1/3/13,RICHMOND,-122.4446046,37.78417719
1/2/13,RICHMOND,-122.4694156,37.77581813
1/4/13,RICHMOND,-122.4593884,37.78840484
1/1/13,PARK,-122.4467835,37.7617816
1/4/13,MISSION,-122.4156561,37.76850951
1/1/13,PARK,-122.4501705,37.76022359
1/1/13,PARK,-122.4642997,37.7660152
1/1/13,PARK,-122.446224,37.75138221
1/1/13,NORTHERN,-122.4351072,37.78680883
1/1/13,NORTHERN,-122.4212318,37.7932575
1/1/13,NORTHERN,-122.4257741,37.77273517
1/1/13,NORTHERN,-122.4295475,37.78401733
1/1/13,NORTHERN,-122.4291288,37.76945562
1/1/13,NORTHERN,-122.4357424,37.79853582
1/1/13,NORTHERN,-122.4390603,37.79783108
1/2/13,NORTHERN,-122.4204683,37.77621284
1/1/13,CENTRAL,-122.3991544,37.79516164
1/1/13,CENTRAL,-122.4036635,37.78889468
1/3/13,BAYVIEW,-122.3999203,37.75113948
1/3/13,SOUTHERN,-122.403743,37.7752317
1/4/13,BAYVIEW,-122.3965291,37.76257896
1/4/13,BAYVIEW,-122.3840781,37.72929563
1/4/13,BAYVIEW,-122.3958606,37.75385341
1/1/13,RICHMOND,-122.4635038,37.78512795
1/4/13,RICHMOND,-122.4504818,37.78864591
1/1/13,RICHMOND,-122.4839542,37.78360596
1/4/13,BAYVIEW,-122.397028,37.75337556
1/4/13,BAYVIEW,-122.4003756,37.76074075
1/4/13,MISSION,-122.4448875,37.75940658
1/2/13,NORTHERN,-122.4338431,37.78890624
1/1/13,NORTHERN,-122.4358702,37.79895141
1/1/13,NORTHERN,-122.4189379,37.78602773
1/2/13,NORTHERN,-122.4204012,37.78104268
1/2/13,NORTHERN,-122.4237637,37.77221419
1/2/13,NORTHERN,-122.4237637,37.77221419
1/2/13,NORTHERN,-122.4435166,37.80396322
1/3/13,NORTHERN,-122.422517,37.79128899
1/1/13,NORTHERN,-122.4200215,37.78728071
1/3/13,NORTHERN,-122.4482239,37.80408736
1/2/13,NORTHERN,-122.4359689,37.79923541
1/3/13,NORTHERN,-122.4337426,37.78425186
1/3/13,NORTHERN,-122.4196977,37.77730095
1/3/13,NORTHERN,-122.4277954,37.80085526
1/4/13,NORTHERN,-122.4175307,37.78331075
1/3/13,NORTHERN,-122.4271599,37.77252592
1/4/13,NORTHERN,-122.4240872,37.78728576
1/3/13,NORTHERN,-122.4175307,37.78331075
1/4/13,NORTHERN,-122.4183688,37.78748616
1/3/13,NORTHERN,-122.4237878,37.79689624
1/4/13,NORTHERN,-122.4278267,37.80088516
1/4/13,NORTHERN,-122.4312069,37.78456812
1/4/13,NORTHERN,-122.4230312,37.78548187
1/3/13,NORTHERN,-122.4313698,37.78537304
1/4/13,NORTHERN,-122.4230312,37.78548187
1/5/13,NORTHERN,-122.4302576,37.78717799
1/4/13,NORTHERN,-122.4252373,37.78806917
1/4/13,NORTHERN,-122.4281518,37.80087793
1/3/13,NORTHERN,-122.4173405,37.7823799
1/5/13,NORTHERN,-122.4304681,37.77213686
1/4/13,NORTHERN,-122.4237852,37.78920263
1/5/13,NORTHERN,-122.4218931,37.77989123
1/5/13,NORTHERN,-122.4222735,37.77411565
1/4/13,SOUTHERN,-122.4158087,37.77792453
1/5/13,NORTHERN,-122.4210543,37.77569388
1/5/13,NORTHERN,-122.4206419,37.78196082
1/1/13,INGLESIDE,-122.4324674,37.71155086
1/1/13,INGLESIDE,-122.4337169,37.74011566
1/2/13,INGLESIDE,-122.4035077,37.71435685
1/2/13,INGLESIDE,-122.4478289,37.73498499
1/3/13,INGLESIDE,-122.4062888,37.74768336
1/3/13,INGLESIDE,-122.424236,37.73673726
1/5/13,INGLESIDE,-122.4195061,37.74618419
1/1/13,INGLESIDE,-122.4308884,37.74183388
1/3/13,INGLESIDE,-122.4060369,37.74776451
1/3/13,INGLESIDE,-122.4113585,37.74426742
1/5/13,INGLESIDE,-122.4395006,37.71846698
1/5/13,INGLESIDE,-122.4106413,37.71220587
1/1/13,PARK,-122.4402776,37.77953685
1/1/13,PARK,-122.4410276,37.77393907
1/3/13,PARK,-122.4546368,37.77476002
1/2/13,PARK,-122.4528966,37.75806274
1/3/13,PARK,-122.4423789,37.77250413
1/3/13,PARK,-122.447204,37.78236431
1/3/13,PARK,-122.4421264,37.77837817
1/6/13,BAYVIEW,-122.3838165,37.74236291
1/5/13,BAYVIEW,-122.400343,37.7525152
1/2/13,RICHMOND,-122.4815165,37.78022271
1/5/13,RICHMOND,-122.4572424,37.78941602
1/1/13,RICHMOND,-122.4594869,37.77416582
1/1/13,INGLESIDE,-122.4465745,37.73069786
1/1/13,CENTRAL,-122.4179863,37.80790921
1/1/13,CENTRAL,-122.4093735,37.80136942
1/1/13,CENTRAL,-122.4136258,37.80275635
1/5/13,NORTHERN,-122.4272216,37.77431776
1/5/13,NORTHERN,-122.4224695,37.78646624
1/1/13,CENTRAL,-122.4006843,37.79677689
1/5/13,NORTHERN,-122.4221609,37.77299265
1/6/13,NORTHERN,-122.4273052,37.77669915
1/6/13,NORTHERN,-122.420364,37.78828179
1/5/13,NORTHERN,-122.4433853,37.79417178
1/6/13,NORTHERN,-122.4198561,37.79071765
1/5/13,NORTHERN,-122.4187284,37.78796633
1/6/13,NORTHERN,-122.4300219,37.79492435
1/6/13,NORTHERN,-122.4211494,37.77615931
1/6/13,NORTHERN,-122.4220903,37.78082197
1/5/13,NORTHERN,-122.4212376,37.77662485
1/6/13,NORTHERN,-122.4218931,37.77989123
1/4/13,NORTHERN,-122.42341,37.77922439
1/5/13,NORTHERN,-122.4202627,37.78826279
1/6/13,NORTHERN,-122.4279912,37.78495312
1/1/13,CENTRAL,-122.4039569,37.79107271
1/6/13,NORTHERN,-122.4301705,37.78743914
1/6/13,NORTHERN,-122.4452251,37.79489684
1/6/13,NORTHERN,-122.4208183,37.78289465
1/2/13,CENTRAL,-122.3964054,37.79392799
1/2/13,CENTRAL,-122.3976375,37.79353895
1/1/13,CENTRAL,-122.408231,37.78735949
1/2/13,CENTRAL,-122.4131529,37.80407601
1/2/13,CENTRAL,-122.4069587,37.78943476
1/2/13,CENTRAL,-122.4069587,37.78943476
1/3/13,CENTRAL,-122.4055651,37.80661715
1/3/13,CENTRAL,-122.4023828,37.79117296
1/5/13,INGLESIDE,-122.4479445,37.73157761
1/5/13,INGLESIDE,-122.4178569,37.73283889
1/1/13,SOUTHERN,-122.403743,37.7752317
1/7/13,TARAVAL,-122.4911207,37.75931223
1/7/13,BAYVIEW,-122.4051992,37.74304332
1/7/13,BAYVIEW,-122.4037037,37.7312498
1/2/13,SOUTHERN,-122.403743,37.7752317
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,CENTRAL,-122.4043304,37.79200035
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,CENTRAL,-122.4148785,37.80354086
1/1/13,CENTRAL,-122.4180964,37.78702597
1/3/13,CENTRAL,-122.4069587,37.78943476
1/3/13,CENTRAL,-122.4048969,37.79569306
1/4/13,CENTRAL,-122.4125452,37.80193058
1/5/13,RICHMOND,-122.4999708,37.78081805
1/5/13,RICHMOND,-122.4999708,37.78081805
1/6/13,BAYVIEW,-122.3838547,37.74238095
1/1/13,CENTRAL,-122.4084609,37.78877328
1/4/13,CENTRAL,-122.4036635,37.78889468
1/4/13,CENTRAL,-122.4069587,37.78943476
1/5/13,CENTRAL,-122.4086288,37.78925416
1/4/13,CENTRAL,-122.4171724,37.78721167
1/5/13,CENTRAL,-122.4179863,37.80790921
1/5/13,CENTRAL,-122.4070059,37.78987105
1/5/13,RICHMOND,-122.4594869,37.77416582
1/7/13,NORTHERN,-122.4225025,37.77455228
1/6/13,NORTHERN,-122.4467004,37.79850063
1/6/13,NORTHERN,-122.4209065,37.78336018
1/7/13,NORTHERN,-122.4218551,37.77946764
1/6/13,NORTHERN,-122.4225882,37.78308301
1/4/13,NORTHERN,-122.4366965,37.80262695
1/4/13,NORTHERN,-122.4195513,37.78117592
1/6/13,NORTHERN,-122.4367496,37.79689397
1/5/13,NORTHERN,-122.4214279,37.77755845
1/4/13,NORTHERN,-122.4327456,37.78516005
1/5/13,NORTHERN,-122.4279912,37.78495312
1/6/13,NORTHERN,-122.4233312,37.77584814
1/5/13,SOUTHERN,-122.403743,37.7752317
1/5/13,TENDERLOIN,-122.408268,37.78547335
1/5/13,TENDERLOIN,-122.4093131,37.78434785
1/4/13,TENDERLOIN,-122.4101636,37.78320545
1/5/13,TENDERLOIN,-122.4064439,37.78274889
1/3/13,TARAVAL,-122.4812593,37.74383319
1/7/13,NORTHERN,-122.4344879,37.79541591
1/7/13,NORTHERN,-122.4351869,37.79532737
1/6/13,NORTHERN,-122.4212376,37.77662485
1/8/13,NORTHERN,-122.4244366,37.77574035
1/3/13,NORTHERN,-122.4213958,37.78568434
1/8/13,NORTHERN,-122.4213958,37.78568434
1/8/13,NORTHERN,-122.4240883,37.78258189
1/7/13,NORTHERN,-122.4291701,37.79409287
1/7/13,NORTHERN,-122.4354886,37.7886952
1/7/13,BAYVIEW,-122.3895447,37.7605796
1/8/13,BAYVIEW,-122.3974262,37.76844016
1/1/13,RICHMOND,-122.5013282,37.7717845
1/6/13,RICHMOND,-122.4793609,37.77128319
1/4/13,RICHMOND,-122.4538777,37.78023901
1/6/13,SOUTHERN,-122.3925277,37.79130991
1/5/13,SOUTHERN,-122.4128434,37.77096573
1/7/13,SOUTHERN,-122.406482,37.78273179
1/7/13,SOUTHERN,-122.4029992,37.78363752
1/7/13,TENDERLOIN,-122.4162938,37.77749368
1/7/13,SOUTHERN,-122.4087858,37.77744749
1/7/13,SOUTHERN,-122.4009019,37.78644475
1/5/13,SOUTHERN,-122.3920585,37.79163387
1/5/13,SOUTHERN,-122.3920585,37.79163387
1/8/13,NORTHERN,-122.4210569,37.79238408
1/8/13,NORTHERN,-122.4393062,37.79939466
1/8/13,NORTHERN,-122.4315532,37.78630399
1/8/13,NORTHERN,-122.4338431,37.78890624
1/8/13,TARAVAL,-122.4619952,37.72523352
1/7/13,TARAVAL,-122.4663777,37.7184036
1/5/13,TARAVAL,-122.4713563,37.74323774
1/4/13,TARAVAL,-122.4850739,37.73889798
1/4/13,TARAVAL,-122.4745614,37.71814415
1/4/13,TARAVAL,-122.478421,37.71601961
1/6/13,TARAVAL,-122.4816077,37.71618939
1/6/13,TARAVAL,-122.4546244,37.72359839
1/7/13,TARAVAL,-122.4852263,37.71469453
1/7/13,TARAVAL,-122.5020806,37.73627529
1/7/13,TARAVAL,-122.474502,37.71739513
1/8/13,NORTHERN,-122.420255,37.77435817
1/8/13,RICHMOND,-122.4396229,37.78379373
1/5/13,INGLESIDE,-122.4340245,37.73356046
1/7/13,INGLESIDE,-122.4255952,37.74284643
1/8/13,INGLESIDE,-122.4091098,37.71141867
1/7/13,INGLESIDE,-122.414934,37.74159087
1/8/13,NORTHERN,-122.4206419,37.78196082
1/6/13,CENTRAL,-122.4151414,37.8007613
1/6/13,NORTHERN,-122.4458542,37.79470512
1/4/13,CENTRAL,-122.4093653,37.79297228
1/5/13,CENTRAL,-122.413262,37.78740981
1/20/13,CENTRAL,-122.3976375,37.79353895
1/7/13,SOUTHERN,-122.4070043,37.77004911
1/5/13,SOUTHERN,-122.4039477,37.78728447
1/6/13,SOUTHERN,-122.3950026,37.77705677
1/9/13,SOUTHERN,-122.3996176,37.78079066
1/9/13,SOUTHERN,-122.3981491,37.77720529
1/8/13,SOUTHERN,-122.3984887,37.78524607
1/8/13,SOUTHERN,-122.4018547,37.767398
1/5/13,PARK,-122.4440283,37.75680003
1/7/13,BAYVIEW,-122.4018435,37.76743228
1/7/13,SOUTHERN,-122.3935381,37.78064778
1/5/13,PARK,-122.4447244,37.7542982
1/5/13,PARK,-122.4331807,37.76506008
1/6/13,SOUTHERN,-122.403743,37.7752317
1/6/13,PARK,-122.4439922,37.76140986
1/6/13,PARK,-122.4518646,37.76935054
1/1/13,NORTHERN,-122.4329146,37.78435334
1/9/13,NORTHERN,-122.4210543,37.77569388
1/9/13,SOUTHERN,-122.403743,37.7752317
1/9/13,SOUTHERN,-122.403743,37.7752317
1/9/13,NORTHERN,-122.4263605,37.77693131
1/8/13,NORTHERN,-122.4387198,37.79615359
1/9/13,NORTHERN,-122.4315532,37.78630399
1/9/13,NORTHERN,-122.4395049,37.80040249
1/7/13,TARAVAL,-122.4815397,37.71753106
1/9/13,TARAVAL,-122.4546244,37.72359839
1/9/13,TARAVAL,-122.4664821,37.75054042
1/9/13,SOUTHERN,-122.406482,37.78273179
1/5/13,SOUTHERN,-122.4125153,37.78047775
1/2/13,SOUTHERN,-122.3993611,37.78586155
1/9/13,SOUTHERN,-122.4116098,37.77622099
1/9/13,SOUTHERN,-122.4076289,37.77696251
1/7/13,SOUTHERN,-122.4032089,37.77304964
1/7/13,SOUTHERN,-122.3967072,37.78554295
1/7/13,SOUTHERN,-122.4033904,37.78026558
1/8/13,NORTHERN,-122.4294501,37.79221682
1/8/13,INGLESIDE,-122.4073483,37.71124946
1/6/13,INGLESIDE,-122.4244075,37.74261113
1/9/13,INGLESIDE,-122.4247638,37.74644169
1/9/13,INGLESIDE,-122.4168101,37.74440823
1/9/13,SOUTHERN,-122.403743,37.7752317
1/2/13,TARAVAL,-122.4619952,37.72523352
1/9/13,TARAVAL,-122.4758418,37.7198608
1/10/13,TARAVAL,-122.5002204,37.71895417
1/7/13,BAYVIEW,-122.3868551,37.76532105
1/7/13,BAYVIEW,-122.3988421,37.76727284
1/7/13,BAYVIEW,-122.3932431,37.73261627
1/8/13,BAYVIEW,-122.388279,37.75899406
1/9/13,BAYVIEW,-122.3886548,37.7364834
1/9/13,BAYVIEW,-122.3931831,37.72848585
1/9/13,BAYVIEW,-122.4004318,37.76730122
1/5/13,BAYVIEW,-122.4015808,37.75591407
1/10/13,BAYVIEW,-122.3976685,37.72291036
1/7/13,TARAVAL,-122.50726,37.76411299
1/8/13,TARAVAL,-122.4619952,37.72523352
1/10/13,TARAVAL,-122.4639126,37.76040414
1/8/13,MISSION,-122.4133885,37.76950065
1/8/13,TARAVAL,-122.4671764,37.76300979
1/9/13,INGLESIDE,-122.430575,37.72435248
1/9/13,INGLESIDE,-122.4216071,37.74301148
1/10/13,INGLESIDE,-122.4420346,37.73606478
1/10/13,INGLESIDE,-122.4397905,37.71814816
1/10/13,INGLESIDE,-122.4293067,37.73074292
1/10/13,INGLESIDE,-122.4182259,37.74282055
1/6/13,CENTRAL,-122.4154355,37.80634189
1/6/13,CENTRAL,-122.4029614,37.79377901
1/6/13,CENTRAL,-122.4114222,37.78691923
1/6/13,CENTRAL,-122.4057486,37.8001619
1/3/13,CENTRAL,-122.4021681,37.78931175
1/6/13,CENTRAL,-122.4175812,37.80092189
1/7/13,TENDERLOIN,-122.4115188,37.7869409
1/7/13,CENTRAL,-122.4073098,37.78839715
1/7/13,CENTRAL,-122.4069587,37.78943476
1/7/13,CENTRAL,-122.4067754,37.78849829
1/5/13,CENTRAL,-122.4190653,37.80638707
1/7/13,SOUTHERN,-122.403743,37.7752317
1/7/13,PARK,-122.4620564,37.75777333
1/7/13,PARK,-122.4394808,37.78330881
1/8/13,PARK,-122.4641737,37.76413015
1/8/13,PARK,-122.4374383,37.76824867
1/9/13,PARK,-122.4481751,37.75956257
1/3/13,RICHMOND,-122.439284,37.78810293
1/7/13,RICHMOND,-122.4781677,37.77845497
1/7/13,RICHMOND,-122.4723692,37.77350899
1/7/13,RICHMOND,-122.4474166,37.7784633
1/12/13,BAYVIEW,-122.4006599,37.71305959
1/6/13,SOUTHERN,-122.403743,37.7752317
1/8/13,CENTRAL,-122.4031198,37.80267406
1/9/13,PARK,-122.4455761,37.77112239
1/7/13,CENTRAL,-122.4128039,37.80575268
1/9/13,SOUTHERN,-122.403743,37.7752317
1/7/13,CENTRAL,-122.4070059,37.78987105
1/10/13,PARK,-122.4447823,37.74750465
1/8/13,CENTRAL,-122.3991828,37.79099199
1/10/13,PARK,-122.4450575,37.75140934
1/6/13,CENTRAL,-122.4077273,37.79295635
1/9/13,CENTRAL,-122.4013796,37.79407715
1/8/13,SOUTHERN,-122.403743,37.7752317
1/9/13,SOUTHERN,-122.403743,37.7752317
1/10/13,PARK,-122.4354592,37.77518033
1/8/13,PARK,-122.4365915,37.76900087
1/10/13,PARK,-122.4453468,37.7702082
1/9/13,CENTRAL,-122.4073098,37.78839715
1/9/13,SOUTHERN,-122.403743,37.7752317
1/4/13,SOUTHERN,-122.403743,37.7752317
1/3/13,CENTRAL,-122.4150864,37.7876836
1/4/13,SOUTHERN,-122.403743,37.7752317
1/10/13,CENTRAL,-122.421538,37.80559465
1/14/13,SOUTHERN,-122.403743,37.7752317
1/3/13,NORTHERN,-122.4299905,37.79489446
1/10/13,CENTRAL,-122.4048307,37.79062622
1/10/13,CENTRAL,-122.4054026,37.78963023
1/10/13,CENTRAL,-122.4135448,37.78859738
1/10/13,CENTRAL,-122.4196735,37.80297502
1/10/13,CENTRAL,-122.4003345,37.79501353
1/10/13,CENTRAL,-122.4069451,37.79724966
1/10/13,CENTRAL,-122.4017617,37.79203521
1/11/13,CENTRAL,-122.4148115,37.80393052
1/11/13,CENTRAL,-122.4151123,37.80532182
1/11/13,CENTRAL,-122.4159378,37.79213225
1/11/13,CENTRAL,-122.4253009,37.80507699
1/11/13,CENTRAL,-122.4146864,37.78752689
1/11/13,CENTRAL,-122.4070059,37.78987105
1/12/13,CENTRAL,-122.4189555,37.80687139
1/12/13,CENTRAL,-122.4070059,37.78987105
1/12/13,CENTRAL,-122.4170888,37.78924113
1/12/13,CENTRAL,-122.4069587,37.78943476
1/12/13,CENTRAL,-122.4069587,37.78943476
1/11/13,CENTRAL,-122.4066126,37.78890816
1/13/13,CENTRAL,-122.4100599,37.78808253
1/12/13,CENTRAL,-122.4126532,37.79255091
1/12/13,CENTRAL,-122.4055651,37.80661715
1/13/13,CENTRAL,-122.4115188,37.7869409
1/13/13,CENTRAL,-122.411614,37.79914613
1/12/13,CENTRAL,-122.4063327,37.79461354
1/13/13,CENTRAL,-122.4034711,37.79382648
1/8/13,SOUTHERN,-122.403743,37.7752317
1/7/13,SOUTHERN,-122.3968166,37.77815031
1/1/13,SOUTHERN,-122.406482,37.78273179
1/9/13,SOUTHERN,-122.4083834,37.77631721
1/7/13,RICHMOND,-122.4401256,37.78669623
1/7/13,RICHMOND,-122.4425507,37.78980885
1/1/13,SOUTHERN,-122.406482,37.78273179
1/7/13,RICHMOND,-122.4453047,37.78764143
1/8/13,RICHMOND,-122.4839669,37.78203287
1/1/13,SOUTHERN,-122.3963054,37.7932572
1/1/13,SOUTHERN,-122.3994633,37.78587527
1/8/13,SOUTHERN,-122.403743,37.7752317
1/10/13,PARK,-122.437946,37.77549891
1/11/13,PARK,-122.4373302,37.77597457
1/1/13,SOUTHERN,-122.4058325,37.78574465
1/10/13,PARK,-122.447204,37.78236431
1/10/13,PARK,-122.4471141,37.76994939
1/2/13,SOUTHERN,-122.3962658,37.78344043
1/1/13,SOUTHERN,-122.397821,37.77931489
1/2/13,SOUTHERN,-122.4069954,37.77746395
1/2/13,SOUTHERN,-122.3938889,37.77532042
1/2/13,SOUTHERN,-122.3928455,37.78245707
1/1/13,SOUTHERN,-122.4124833,37.77063059
1/2/13,SOUTHERN,-122.4064701,37.78519766
1/2/13,SOUTHERN,-122.3967072,37.78554295
1/9/13,SOUTHERN,-122.403743,37.7752317
1/8/13,RICHMOND,-122.4981138,37.77193243
1/1/13,SOUTHERN,-122.4000261,37.77051614
1/10/13,SOUTHERN,-122.403743,37.7752317
1/4/13,RICHMOND,-122.4883672,37.77995546
1/11/13,RICHMOND,-122.4901359,37.77994753
1/1/13,SOUTHERN,-122.4083834,37.77631721
1/2/13,SOUTHERN,-122.3920604,37.78181576
1/3/13,SOUTHERN,-122.3989327,37.78378482
1/2/13,SOUTHERN,-122.4091168,37.77983812
1/3/13,SOUTHERN,-122.4097388,37.7703482
1/3/13,SOUTHERN,-122.404762,37.78179035
1/10/13,PARK,-122.4410348,37.77488185
1/1/13,SOUTHERN,-122.4208669,37.77392719
1/3/13,SOUTHERN,-122.3928455,37.78245707
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,SOUTHERN,-122.4096849,37.78015471
1/1/13,SOUTHERN,-122.4100576,37.7725574
1/1/13,SOUTHERN,-122.4066595,37.7850491
1/2/13,SOUTHERN,-122.3950026,37.77705677
1/11/13,PARK,-122.4337374,37.77168752
1/1/13,SOUTHERN,-122.4049702,37.78387782
1/4/13,SOUTHERN,-122.3977149,37.78225002
1/4/13,SOUTHERN,-122.4150026,37.77264988
1/4/13,SOUTHERN,-122.4153827,37.77468363
1/4/13,SOUTHERN,-122.3927825,37.78245432
1/4/13,SOUTHERN,-122.4149113,37.77447531
1/5/13,SOUTHERN,-122.4093916,37.7779765
1/5/13,SOUTHERN,-122.3947329,37.7803843
1/1/13,SOUTHERN,-122.3896395,37.78622504
1/12/13,PARK,-122.4483914,37.7688641
1/5/13,SOUTHERN,-122.4103559,37.77279903
1/6/13,SOUTHERN,-122.4085345,37.77129067
1/5/13,SOUTHERN,-122.4116574,37.77183241
1/7/13,SOUTHERN,-122.4020277,37.78624835
1/11/13,SOUTHERN,-122.403743,37.7752317
1/7/13,SOUTHERN,-122.3949706,37.78082556
1/12/13,PARK,-122.4484945,37.7660975
1/10/13,SOUTHERN,-122.3967072,37.78554295
1/11/13,SOUTHERN,-122.3989327,37.78378482
1/13/13,PARK,-122.4374224,37.77313233
1/12/13,SOUTHERN,-122.4058983,37.77823508
1/11/13,SOUTHERN,-122.4119852,37.78001448
1/10/13,SOUTHERN,-122.4070368,37.78475328
1/13/13,PARK,-122.4577482,37.76600509
1/11/13,SOUTHERN,-122.4001926,37.78283954
1/11/13,SOUTHERN,-122.3957455,37.77769954
1/12/13,SOUTHERN,-122.4116124,37.77376796
1/12/13,SOUTHERN,-122.4047723,37.76788409
1/12/13,SOUTHERN,-122.3980862,37.77953627
1/13/13,SOUTHERN,-122.4143706,37.77404184
1/13/13,SOUTHERN,-122.4134357,37.77622929
1/13/13,SOUTHERN,-122.4001546,37.78121876
1/13/13,SOUTHERN,-122.4005044,37.78745133
1/12/13,SOUTHERN,-122.3975224,37.77759266
1/13/13,SOUTHERN,-122.4023799,37.77945782
1/12/13,SOUTHERN,-122.4058983,37.77823508
1/11/13,SOUTHERN,-122.4001546,37.78121876
1/14/13,SOUTHERN,-122.4124833,37.77063059
1/13/13,SOUTHERN,-122.4064399,37.77785671
1/12/13,INGLESIDE,-122.4103806,37.71268958
1/8/13,INGLESIDE,-122.4064957,37.74659593
1/14/13,INGLESIDE,-122.4115712,37.71246548
1/13/13,INGLESIDE,-122.4150667,37.74654759
1/13/13,INGLESIDE,-122.4150667,37.74654759
1/13/13,INGLESIDE,-122.4209103,37.73761011
1/5/13,SOUTHERN,-122.3925038,37.79376877
1/6/13,SOUTHERN,-122.4128434,37.77096573
1/4/13,SOUTHERN,-122.407163,37.77973763
1/1/13,SOUTHERN,-122.3929624,37.77741606
1/5/13,SOUTHERN,-122.402905,37.77888866
1/7/13,SOUTHERN,-122.3894326,37.78883791
1/4/13,SOUTHERN,-122.395132,37.78926503
1/9/13,SOUTHERN,-122.3975224,37.77759266
1/10/13,SOUTHERN,-122.3895928,37.7862352
1/8/13,SOUTHERN,-122.406482,37.78273179
1/10/13,SOUTHERN,-122.4075459,37.78440118
1/10/13,SOUTHERN,-122.403743,37.7752317
1/10/13,SOUTHERN,-122.3900942,37.79076386
1/10/13,SOUTHERN,-122.4097283,37.77819877
1/10/13,SOUTHERN,-122.4005598,37.78986066
1/1/13,SOUTHERN,-122.4126447,37.77282223
1/12/13,INGLESIDE,-122.4184595,37.74358899
1/12/13,INGLESIDE,-122.4136091,37.74611537
1/13/13,INGLESIDE,-122.4361771,37.71420894
1/13/13,INGLESIDE,-122.4344099,37.7237543
1/10/13,BAYVIEW,-122.4075435,37.72394154
1/5/13,CENTRAL,-122.402423,37.79938312
1/13/13,CENTRAL,-122.4169377,37.78850062
1/13/13,CENTRAL,-122.4050401,37.79803947
1/10/13,CENTRAL,-122.4095637,37.80230303
1/15/13,CENTRAL,-122.4179701,37.80220232
1/12/13,SOUTHERN,-122.403743,37.7752317
1/1/13,CENTRAL,-122.4048645,37.80641646
1/10/13,CENTRAL,-122.4173928,37.79097412
1/13/13,CENTRAL,-122.4141214,37.79982286
1/12/13,CENTRAL,-122.4160641,37.7883095
1/12/13,CENTRAL,-122.41463,37.78657525
1/14/13,CENTRAL,-122.4071522,37.79036558
1/9/13,CENTRAL,-122.4040332,37.79075935
1/9/13,NORTHERN,-122.41677,37.77958458
1/10/13,NORTHERN,-122.4315714,37.76930574
1/10/13,NORTHERN,-122.4222519,37.77885439
1/10/13,NORTHERN,-122.4213327,37.77709027
1/9/13,NORTHERN,-122.4389495,37.80281389
1/5/13,NORTHERN,-122.4194432,37.7925737
1/10/13,NORTHERN,-122.4334617,37.78701987
1/10/13,CENTRAL,-122.4219511,37.80590196
1/7/13,NORTHERN,-122.4325303,37.80319228
1/10/13,NORTHERN,-122.4340373,37.78891526
1/8/13,NORTHERN,-122.4319233,37.79757625
1/8/13,NORTHERN,-122.4230493,37.79393382
1/10/13,NORTHERN,-122.4354886,37.7886952
1/9/13,NORTHERN,-122.4369075,37.80069914
1/10/13,NORTHERN,-122.4338431,37.78890624
1/10/13,SOUTHERN,-122.403743,37.7752317
1/10/13,NORTHERN,-122.4389714,37.79760117
1/10/13,NORTHERN,-122.418601,37.78026075
1/9/13,NORTHERN,-122.4307326,37.78926598
1/5/13,SOUTHERN,-122.403743,37.7752317
1/11/13,NORTHERN,-122.4342454,37.79945584
1/10/13,NORTHERN,-122.4238693,37.77294226
1/11/13,BAYVIEW,-122.3951652,37.74219971
1/11/13,NORTHERN,-122.4338431,37.78890624
1/11/13,BAYVIEW,-122.3951652,37.74219971
1/11/13,NORTHERN,-122.4407742,37.80326572
1/11/13,NORTHERN,-122.4202505,37.78007457
1/11/13,BAYVIEW,-122.3951652,37.74219971
1/11/13,NORTHERN,-122.4226011,37.77502039
1/11/13,NORTHERN,-122.4245189,37.79106961
1/12/13,SOUTHERN,-122.403743,37.7752317
1/12/13,NORTHERN,-122.4223399,37.77780795
1/12/13,NORTHERN,-122.416731,37.77960314
1/12/13,NORTHERN,-122.4196977,37.77730095
1/13/13,NORTHERN,-122.4211494,37.77615931
1/12/13,NORTHERN,-122.4216316,37.78411424
1/11/13,NORTHERN,-122.4260043,37.80222941
1/13/13,SOUTHERN,-122.403743,37.7752317
1/4/13,SOUTHERN,-122.3920823,37.78184577
1/3/13,SOUTHERN,-122.4075459,37.78440118
1/10/13,SOUTHERN,-122.3894326,37.78883791
1/11/13,SOUTHERN,-122.3979708,37.77594143
1/11/13,SOUTHERN,-122.4140273,37.77186362
1/11/13,SOUTHERN,-122.3907619,37.78974387
